,Point-of-Sale_ID,week,Units
15047,75,2019-04-22,2304.0
36925,184,2019-04-22,2469.0
12434,62,2019-04-22,5006.0
6002,30,2019-04-22,3617.0
64261,320,2019-04-22,894.0
40342,201,2019-04-22,2807.0
42151,210,2019-04-22,3600.0
74512,371,2019-04-22,904.0
80140,399,2019-04-22,3394.0
19438,97,2019-04-22,2073.0
31096,155,2019-04-22,1450.0
26473,132,2019-04-22,2379.0
374,2,2019-04-22,1980.0
20644,103,2019-04-22,5791.0
20443,102,2019-04-22,3557.0
65467,326,2019-04-22,1179.0
55015,274,2019-04-22,1533.0
11630,58,2019-04-22,2510.0
7409,37,2019-04-22,4812.0
81949,408,2019-04-22,2273.0
36724,183,2019-04-22,1103.0
11831,59,2019-04-22,3112.0
21046,105,2019-04-22,944.0
30895,154,2019-04-22,1172.0
26875,134,2019-04-22,1327.0
71095,354,2019-04-22,1591.0
34111,170,2019-04-22,1512.0
18665,93,2019-04-22,2496.0
20242,101,2019-04-22,1900.0
76522,381,2019-04-22,1815.0
30091,150,2019-04-22,1930.0
64864,323,2019-04-22,3140.0
19639,98,2019-04-22,1764.0
77728,387,2019-04-22,4033.0
3791,19,2019-04-22,3558.0
24262,121,2019-04-22,1558.0
38533,192,2019-04-22,2572.0
79336,395,2019-04-22,1203.0
63859,318,2019-04-22,1142.0
44563,222,2019-04-22,1261.0
28483,142,2019-04-22,2375.0
41950,209,2019-04-22,3981.0
75316,375,2019-04-22,706.0
81145,404,2019-04-22,4241.0
49990,249,2019-04-22,1770.0
33910,169,2019-04-22,1756.0
2786,14,2019-04-22,2219.0
25468,127,2019-04-22,1373.0
68683,342,2019-04-22,2437.0
15449,77,2019-04-22,2755.0
48784,243,2019-04-22,414.0
73105,364,2019-04-22,2045.0
11228,56,2019-04-22,3719.0
46573,232,2019-04-22,2203.0
13439,67,2019-04-22,2567.0
31900,159,2019-04-22,2726.0
52402,261,2019-04-22,1620.0
80341,400,2019-04-22,1820.0
3992,20,2019-04-22,1393.0
1178,6,2019-04-22,2104.0
61246,305,2019-04-22,1398.0
57226,285,2019-04-22,2049.0
78733,392,2019-04-22,3291.0
43960,219,2019-04-22,2508.0
9218,46,2019-04-22,2010.0
47779,238,2019-04-22,2883.0
61045,304,2019-04-22,3191.0
16856,84,2019-04-22,1998.0
16655,83,2019-04-22,1797.0
72904,363,2019-04-22,1517.0
57427,286,2019-04-22,2694.0
60844,303,2019-04-22,1443.0
24865,124,2019-04-22,1368.0
29086,145,2019-04-22,1358.0
48583,242,2019-04-22,2031.0
68884,343,2019-04-22,3328.0
54211,270,2019-04-22,2075.0
70492,351,2019-04-22,2476.0
4193,21,2019-04-22,1940.0
22654,113,2019-04-22,2617.0
45166,225,2019-04-22,1146.0
7007,35,2019-04-22,1901.0
40744,203,2019-04-22,1400.0
59437,296,2019-04-22,3177.0
35317,176,2019-04-22,1654.0
82150,409,2019-04-22,2065.0
53809,268,2019-04-22,3411.0
68482,341,2019-04-22,1970.0
22453,112,2019-04-22,3102.0
10424,52,2019-04-22,3521.0
39739,198,2019-04-22,1733.0
5600,28,2019-04-22,1629.0
68080,339,2019-04-22,1951.0
2585,13,2019-04-22,3478.0
6605,33,2019-04-22,1913.0
59236,295,2019-04-22,1229.0
61648,307,2019-04-22,681.0
57025,284,2019-04-22,2215.0
31699,158,2019-04-22,1170.0
73507,366,2019-04-22,667.0
70693,352,2019-04-22,2000.0
14444,72,2019-04-22,4625.0
52201,260,2019-04-22,4400.0
1781,9,2019-04-22,2384.0
17459,87,2019-04-22,3081.0
67879,338,2019-04-22,2382.0
25669,128,2019-04-22,2274.0
34513,172,2019-04-22,2707.0
58231,290,2019-04-22,1708.0
22252,111,2019-04-22,2920.0
17057,85,2019-04-22,2416.0
53206,265,2019-04-22,1416.0
42754,213,2019-04-22,1773.0
41548,207,2019-04-22,2856.0
73306,365,2019-04-22,778.0
35920,179,2019-04-22,1410.0
77125,384,2019-04-22,1596.0
27679,138,2019-04-22,2608.0
4394,22,2019-04-22,3713.0
68281,340,2019-04-22,2584.0
41146,205,2019-04-22,1635.0
61447,306,2019-04-22,2110.0
48985,244,2019-04-22,1503.0
33709,168,2019-04-22,2198.0
29287,146,2019-04-22,2924.0
13238,66,2019-04-22,2825.0
1982,10,2019-04-22,1255.0
17258,86,2019-04-22,1701.0
80743,402,2019-04-22,1615.0
22855,114,2019-04-22,1809.0
173,1,2019-04-22,3084.0
48181,240,2019-04-22,2495.0
54010,269,2019-04-22,2256.0
9017,45,2019-04-22,3419.0
16052,80,2019-04-22,3726.0
43357,216,2019-04-22,2171.0
79537,396,2019-04-22,1600.0
81748,407,2019-04-22,4106.0
42955,214,2019-04-22,1493.0
28885,144,2019-04-22,2007.0
72502,361,2019-04-22,2481.0
3188,16,2019-04-22,3846.0
69688,347,2019-04-22,4342.0
70291,350,2019-04-22,1722.0
14243,71,2019-04-22,3989.0
41347,206,2019-04-22,2596.0
76723,382,2019-04-22,2833.0
37930,189,2019-04-22,1822.0
6404,32,2019-04-22,3519.0
32302,161,2019-04-22,3012.0
3389,17,2019-04-22,4411.0
60040,299,2019-04-22,2557.0
47980,239,2019-04-22,2166.0
33307,166,2019-04-22,1843.0
44161,220,2019-04-22,1032.0
25066,125,2019-04-22,2864.0
15650,78,2019-04-22,5911.0
46975,234,2019-04-22,1206.0
70090,349,2019-04-22,2533.0
59839,298,2019-04-22,1173.0
72301,360,2019-04-22,4845.0
7811,39,2019-04-22,1714.0
57829,288,2019-04-22,3857.0
23659,118,2019-04-22,2786.0
53005,264,2019-04-22,2179.0
15851,79,2019-04-22,3045.0
38332,191,2019-04-22,1310.0
14042,70,2019-04-22,1429.0
23458,117,2019-04-22,3905.0
69889,348,2019-04-22,3689.0
60241,300,2019-04-22,1712.0
8012,40,2019-04-22,1905.0
13841,69,2019-04-22,3267.0
72100,359,2019-04-22,4995.0
28684,143,2019-04-22,1809.0
69286,345,2019-04-22,2790.0
44965,224,2019-04-22,1051.0
76120,379,2019-04-22,2283.0
37528,187,2019-04-22,1137.0
16454,82,2019-04-22,1605.0
13640,68,2019-04-22,1630.0
10625,53,2019-04-22,2515.0
60643,302,2019-04-22,1976.0
25267,126,2019-04-22,2191.0
32101,160,2019-04-22,1678.0
33508,167,2019-04-22,738.0
52603,262,2019-04-22,1263.0
36322,181,2019-04-22,2610.0
23860,119,2019-04-22,2774.0
69085,344,2019-04-22,964.0
76924,383,2019-04-22,5493.0
27880,139,2019-04-22,2654.0
23056,115,2019-04-22,3398.0
72703,362,2019-04-22,4468.0
8615,43,2019-04-22,2717.0
52804,263,2019-04-22,3086.0
79135,394,2019-04-22,2630.0
58030,289,2019-04-22,2571.0
16253,81,2019-04-22,1477.0
28081,140,2019-04-22,2891.0
59638,297,2019-04-22,2903.0
46774,233,2019-04-22,1847.0
40141,200,2019-04-22,830.0
23257,116,2019-04-22,1602.0
69487,346,2019-04-22,2563.0
4595,23,2019-04-22,1914.0
34714,173,2019-04-22,1533.0
60442,301,2019-04-22,1146.0
38734,193,2019-04-22,2512.0
78934,393,2019-04-22,3145.0
48382,241,2019-04-22,1743.0
37729,188,2019-04-22,2249.0
57628,287,2019-04-22,3835.0
54412,271,2019-04-22,2094.0
776,4,2019-04-22,3901.0
46171,230,2019-04-22,1590.0
70894,353,2019-04-22,1752.0
18062,90,2019-04-22,2524.0
6203,31,2019-04-22,1889.0
12836,64,2019-04-22,3568.0
38131,190,2019-04-22,1869.0
2987,15,2019-04-22,2765.0
62452,311,2019-04-22,2319.0
67075,334,2019-04-22,2803.0
21649,108,2019-04-22,1610.0
47176,235,2019-04-22,3239.0
39337,196,2019-04-22,3843.0
10223,51,2019-04-22,2195.0
977,5,2019-04-22,2196.0
54613,272,2019-04-22,5323.0
26071,130,2019-04-22,3298.0
44764,223,2019-04-22,1805.0
10826,54,2019-04-22,2499.0
43558,217,2019-04-22,2420.0
62251,310,2019-04-22,755.0
39538,197,2019-04-22,1492.0
17861,89,2019-04-22,3160.0
27478,137,2019-04-22,2244.0
28282,141,2019-04-22,1744.0
24664,123,2019-04-22,2281.0
8414,42,2019-04-22,5087.0
44362,221,2019-04-22,570.0
56623,282,2019-04-22,5699.0
51799,258,2019-04-22,2242.0
67276,335,2019-04-22,1491.0
73909,368,2019-04-22,2263.0
78532,391,2019-04-22,3887.0
49387,246,2019-04-22,1306.0
41749,208,2019-04-22,2233.0
29689,148,2019-04-22,2308.0
47578,237,2019-04-22,691.0
74110,369,2019-04-22,1230.0
49588,247,2019-04-22,686.0
14645,73,2019-04-22,3546.0
62854,313,2019-04-22,750.0
21247,106,2019-04-22,3855.0
59035,294,2019-04-22,1346.0
18464,92,2019-04-22,4645.0
77527,386,2019-04-22,1318.0
74311,370,2019-04-22,1374.0
66472,331,2019-04-22,1808.0
29890,149,2019-04-22,2458.0
11429,57,2019-04-22,3812.0
40543,202,2019-04-22,1608.0
63055,314,2019-04-22,1932.0
12635,63,2019-04-22,2905.0
49789,248,2019-04-22,1189.0
7610,38,2019-04-22,1527.0
21448,107,2019-04-22,2830.0
24061,120,2019-04-22,2654.0
56221,280,2019-04-22,5809.0
51598,257,2019-04-22,3645.0
56422,281,2019-04-22,1523.0
66874,333,2019-04-22,3987.0
36121,180,2019-04-22,3234.0
62653,312,2019-04-22,1749.0
7208,36,2019-04-22,1788.0
3590,18,2019-04-22,2101.0
2384,12,2019-04-22,2140.0
31297,156,2019-04-22,1960.0
43156,215,2019-04-22,3503.0
18263,91,2019-04-22,716.0
80944,403,2019-04-22,1367.0
8816,44,2019-04-22,3276.0
42553,212,2019-04-22,2551.0
26272,131,2019-04-22,3284.0
37126,185,2019-04-22,3145.0
66673,332,2019-04-22,744.0
38935,194,2019-04-22,2785.0
32503,162,2019-04-22,1634.0
15248,76,2019-04-22,2028.0
76321,380,2019-04-22,2246.0
52000,259,2019-04-22,1244.0
62050,309,2019-04-22,1264.0
31498,157,2019-04-22,896.0
81547,406,2019-04-22,2357.0
40945,204,2019-04-22,2060.0
25870,129,2019-04-22,1517.0
77326,385,2019-04-22,1699.0
37327,186,2019-04-22,1289.0
9419,47,2019-04-22,1350.0
21850,109,2019-04-22,2144.0
17660,88,2019-04-22,1345.0
79738,397,2019-04-22,1543.0
5198,26,2019-04-22,2589.0
22051,110,2019-04-22,2825.0
75919,378,2019-04-22,1509.0
67678,337,2019-04-22,1154.0
2183,11,2019-04-22,3271.0
36523,182,2019-04-22,2396.0
13037,65,2019-04-22,3456.0
46372,231,2019-04-22,2827.0
56824,283,2019-04-22,3730.0
67477,336,2019-04-22,1074.0
32704,163,2019-04-22,1442.0
34915,174,2019-04-22,1098.0
29488,147,2019-04-22,2267.0
73708,367,2019-04-22,4350.0
49186,245,2019-04-22,2282.0
71899,358,2019-04-22,3173.0
61849,308,2019-04-22,1771.0
2184,11,2019-04-29,3311.0
11631,58,2019-04-29,2271.0
14244,71,2019-04-29,4268.0
34112,170,2019-04-29,1542.0
26675,133,2019-04-29,2367.0
25670,128,2019-04-29,2080.0
35519,177,2019-04-29,974.0
75317,375,2019-04-29,612.0
37931,189,2019-04-29,1806.0
46775,233,2019-04-29,1689.0
28082,140,2019-04-29,2904.0
13239,66,2019-04-29,2549.0
58031,289,2019-04-29,2701.0
36122,180,2019-04-29,3258.0
56825,283,2019-04-29,4013.0
58232,290,2019-04-29,1863.0
79739,397,2019-04-29,1623.0
3591,18,2019-04-29,1927.0
13842,69,2019-04-29,2720.0
8013,40,2019-04-29,1718.0
3189,16,2019-04-29,3408.0
26474,132,2019-04-29,2296.0
2385,12,2019-04-29,2043.0
8616,43,2019-04-29,2663.0
72503,361,2019-04-29,2684.0
43358,216,2019-04-29,2176.0
576,3,2019-04-29,2969.0
35720,178,2019-04-29,715.0
74312,370,2019-04-29,1245.0
33107,165,2019-04-29,1651.0
57830,288,2019-04-29,3798.0
55820,278,2019-04-29,2658.0
72302,360,2019-04-29,5153.0
14445,72,2019-04-29,5729.0
11430,57,2019-04-29,4017.0
46373,231,2019-04-29,2826.0
45971,229,2019-04-29,1209.0
46976,234,2019-04-29,1184.0
25067,125,2019-04-29,2716.0
82352,410,2019-04-29,4447.0
12636,63,2019-04-29,2905.0
33308,166,2019-04-29,1724.0
12234,61,2019-04-29,2342.0
54413,271,2019-04-29,2079.0
11028,55,2019-04-29,1618.0
26273,131,2019-04-29,3225.0
38333,191,2019-04-29,1370.0
71498,356,2019-04-29,5438.0
6606,33,2019-04-29,1941.0
40544,202,2019-04-29,1641.0
79538,396,2019-04-29,1763.0
33710,168,2019-04-29,2120.0
56222,280,2019-04-29,6422.0
43760,218,2019-04-29,2182.0
27077,135,2019-04-29,2722.0
54815,273,2019-04-29,4153.0
54011,269,2019-04-29,2438.0
76322,380,2019-04-29,2053.0
14646,73,2019-04-29,3923.0
57026,284,2019-04-29,2360.0
40946,204,2019-04-29,2065.0
71699,357,2019-04-29,2872.0
58634,292,2019-04-29,7339.0
75518,376,2019-04-29,985.0
14043,70,2019-04-29,1448.0
73508,366,2019-04-29,710.0
80141,399,2019-04-29,3693.0
74513,371,2019-04-29,1261.0
57629,287,2019-04-29,3807.0
45368,226,2019-04-29,2516.0
24665,123,2019-04-29,2299.0
40745,203,2019-04-29,1251.0
8415,42,2019-04-29,5323.0
45167,225,2019-04-29,1149.0
43961,219,2019-04-29,2535.0
56624,282,2019-04-29,5549.0
39137,195,2019-04-29,1379.0
4194,21,2019-04-29,1943.0
25871,129,2019-04-29,1609.0
8214,41,2019-04-29,3010.0
75116,374,2019-04-29,2965.0
40343,201,2019-04-29,2676.0
73910,368,2019-04-29,2164.0
24866,124,2019-04-29,1328.0
34514,172,2019-04-29,2643.0
54212,270,2019-04-29,2114.0
34313,171,2019-04-29,1362.0
4797,24,2019-04-29,4219.0
28283,141,2019-04-29,1693.0
80342,400,2019-04-29,1766.0
3993,20,2019-04-29,1380.0
13440,67,2019-04-29,2279.0
12033,60,2019-04-29,4055.0
46574,232,2019-04-29,2210.0
11229,56,2019-04-29,3913.0
55619,277,2019-04-29,4066.0
39539,197,2019-04-29,1204.0
73106,364,2019-04-29,2065.0
27278,136,2019-04-29,2907.0
6807,34,2019-04-29,1847.0
33911,169,2019-04-29,1729.0
25469,127,2019-04-29,1548.0
27479,137,2019-04-29,2185.0
57227,285,2019-04-29,2035.0
82151,409,2019-04-29,2065.0
13038,65,2019-04-29,3367.0
57428,286,2019-04-29,3108.0
56423,281,2019-04-29,1593.0
72905,363,2019-04-29,1583.0
75920,378,2019-04-29,1313.0
11832,59,2019-04-29,3196.0
76121,379,2019-04-29,2147.0
12435,62,2019-04-29,5106.0
6003,30,2019-04-29,3684.0
777,4,2019-04-29,4259.0
47177,235,2019-04-29,2807.0
72101,359,2019-04-29,4947.0
26072,130,2019-04-29,3405.0
27881,139,2019-04-29,2750.0
56021,279,2019-04-29,2376.0
45569,227,2019-04-29,2340.0
79940,398,2019-04-29,2887.0
54614,272,2019-04-29,5281.0
71900,358,2019-04-29,3545.0
74915,373,2019-04-29,647.0
74111,369,2019-04-29,1079.0
72704,362,2019-04-29,4245.0
27680,138,2019-04-29,2447.0
55016,274,2019-04-29,1559.0
55418,276,2019-04-29,3373.0
43559,217,2019-04-29,2569.0
53810,268,2019-04-29,3823.0
46172,230,2019-04-29,1422.0
35921,179,2019-04-29,1580.0
174,1,2019-04-29,3007.0
73709,367,2019-04-29,4176.0
3792,19,2019-04-29,3558.0
33509,167,2019-04-29,690.0
26876,134,2019-04-29,1390.0
74714,372,2019-04-29,1872.0
75719,377,2019-04-29,1661.0
58433,291,2019-04-29,1740.0
12837,64,2019-04-29,3221.0
25268,126,2019-04-29,2369.0
73307,365,2019-04-29,708.0
38132,190,2019-04-29,1869.0
13641,68,2019-04-29,1573.0
53609,267,2019-04-29,1812.0
45770,228,2019-04-29,1583.0
55217,275,2019-04-29,3012.0
20444,102,2019-04-29,3227.0
48383,241,2019-04-29,1944.0
65468,326,2019-04-29,1193.0
62252,310,2019-04-29,725.0
38936,194,2019-04-29,2624.0
31298,156,2019-04-29,2045.0
51398,256,2019-04-29,2139.0
23057,115,2019-04-29,3591.0
29489,147,2019-04-29,2260.0
76925,383,2019-04-29,5311.0
978,5,2019-04-29,2184.0
47579,237,2019-04-29,650.0
19841,99,2019-04-29,2534.0
62654,312,2019-04-29,1868.0
36524,182,2019-04-29,2563.0
67478,336,2019-04-29,1152.0
63860,318,2019-04-29,1247.0
69287,345,2019-04-29,2832.0
78935,393,2019-04-29,3275.0
60443,301,2019-04-29,1306.0
4596,23,2019-04-29,1986.0
69488,346,2019-04-29,2634.0
66473,331,2019-04-29,1827.0
44363,221,2019-04-29,662.0
41348,206,2019-04-29,2741.0
32303,161,2019-04-29,3190.0
60242,300,2019-04-29,1691.0
64664,322,2019-04-29,1570.0
66875,333,2019-04-29,3843.0
7209,36,2019-04-29,1975.0
77729,387,2019-04-29,3974.0
52805,263,2019-04-29,3161.0
8817,44,2019-04-29,3716.0
70895,353,2019-04-29,1728.0
51197,255,2019-04-29,1926.0
17862,89,2019-04-29,3602.0
65870,328,2019-04-29,1604.0
38735,193,2019-04-29,2605.0
2988,15,2019-04-29,2416.0
23258,116,2019-04-29,1769.0
16254,81,2019-04-29,1600.0
20645,103,2019-04-29,5782.0
4998,25,2019-04-29,2240.0
1380,7,2019-04-29,1576.0
29087,145,2019-04-29,1300.0
48584,242,2019-04-29,1782.0
68885,343,2019-04-29,3410.0
7410,37,2019-04-29,4822.0
71096,354,2019-04-29,1967.0
80744,402,2019-04-29,1482.0
9420,47,2019-04-29,1346.0
81146,404,2019-04-29,4340.0
17661,88,2019-04-29,1441.0
22655,113,2019-04-29,2779.0
76523,381,2019-04-29,1890.0
7008,35,2019-04-29,1935.0
50594,252,2019-04-29,4305.0
5199,26,2019-04-29,2530.0
34916,174,2019-04-29,963.0
18867,94,2019-04-29,1019.0
35318,176,2019-04-29,1625.0
78332,390,2019-04-29,2789.0
60845,303,2019-04-29,1530.0
21851,109,2019-04-29,1940.0
80945,403,2019-04-29,1166.0
37529,187,2019-04-29,1028.0
16455,82,2019-04-29,1828.0
18264,91,2019-04-29,683.0
10626,53,2019-04-29,2490.0
60644,302,2019-04-29,1890.0
77327,385,2019-04-29,1730.0
31499,157,2019-04-29,701.0
32102,160,2019-04-29,1655.0
44966,224,2019-04-29,1060.0
52604,262,2019-04-29,1287.0
59036,294,2019-04-29,1434.0
53408,266,2019-04-29,1937.0
63458,316,2019-04-29,1239.0
69086,344,2019-04-29,895.0
49991,249,2019-04-29,1954.0
43157,215,2019-04-29,3536.0
22856,114,2019-04-29,1948.0
16656,83,2019-04-29,1904.0
36323,181,2019-04-29,2692.0
36725,183,2019-04-29,1172.0
29891,149,2019-04-29,2384.0
19068,95,2019-04-29,1945.0
76724,382,2019-04-29,3055.0
20243,101,2019-04-29,1943.0
70292,350,2019-04-29,1813.0
6405,32,2019-04-29,3846.0
6204,31,2019-04-29,1806.0
39740,198,2019-04-29,1568.0
23660,118,2019-04-29,2935.0
15651,78,2019-04-29,6373.0
29690,148,2019-04-29,2232.0
63659,317,2019-04-29,938.0
65669,327,2019-04-29,2451.0
47981,239,2019-04-29,2033.0
59237,295,2019-04-29,1161.0
70694,352,2019-04-29,1994.0
30494,152,2019-04-29,927.0
39941,199,2019-04-29,1536.0
18063,90,2019-04-29,2382.0
1983,10,2019-04-29,1161.0
41147,205,2019-04-29,1530.0
59639,297,2019-04-29,3162.0
10224,51,2019-04-29,2357.0
50192,250,2019-04-29,3052.0
21650,108,2019-04-29,1516.0
35117,175,2019-04-29,1779.0
63056,314,2019-04-29,1998.0
39338,196,2019-04-29,3947.0
70493,351,2019-04-29,2495.0
15450,77,2019-04-29,2878.0
67076,334,2019-04-29,2788.0
44162,220,2019-04-29,1032.0
79136,394,2019-04-29,2252.0
53207,265,2019-04-29,1568.0
23861,119,2019-04-29,3064.0
28685,143,2019-04-29,1686.0
5400,27,2019-04-29,3616.0
20042,100,2019-04-29,3938.0
9621,48,2019-04-29,5523.0
37730,188,2019-04-29,2155.0
34715,173,2019-04-29,1354.0
47780,238,2019-04-29,2598.0
65066,324,2019-04-29,3101.0
62453,311,2019-04-29,2560.0
44765,223,2019-04-29,1820.0
64463,321,2019-04-29,1671.0
16053,80,2019-04-29,3672.0
67277,335,2019-04-29,1896.0
15249,76,2019-04-29,1886.0
9822,49,2019-04-29,4084.0
9018,45,2019-04-29,3690.0
42554,212,2019-04-29,2745.0
49589,247,2019-04-29,686.0
48182,240,2019-04-29,2555.0
81749,407,2019-04-29,3871.0
4395,22,2019-04-29,3599.0
32705,163,2019-04-29,1776.0
24062,120,2019-04-29,2815.0
51800,258,2019-04-29,2359.0
42956,214,2019-04-29,1412.0
28886,144,2019-04-29,1663.0
30896,154,2019-04-29,1078.0
69689,347,2019-04-29,4333.0
2787,14,2019-04-29,2105.0
16857,84,2019-04-29,1881.0
3390,17,2019-04-29,4094.0
78533,391,2019-04-29,4273.0
70091,349,2019-04-29,2513.0
59840,298,2019-04-29,1248.0
40142,200,2019-04-29,747.0
10827,54,2019-04-29,2603.0
49790,248,2019-04-29,1289.0
7812,39,2019-04-29,1580.0
32504,162,2019-04-29,1743.0
65267,325,2019-04-29,2099.0
69890,348,2019-04-29,3898.0
53006,264,2019-04-29,2228.0
10023,50,2019-04-29,2676.0
41750,208,2019-04-29,2250.0
23459,117,2019-04-29,4081.0
42353,211,2019-04-29,1524.0
7611,38,2019-04-29,1525.0
49388,246,2019-04-29,1283.0
60041,299,2019-04-29,2555.0
64061,319,2019-04-29,986.0
15852,79,2019-04-29,3080.0
61046,304,2019-04-29,3435.0
81347,405,2019-04-29,3448.0
59438,296,2019-04-29,3133.0
36926,184,2019-04-29,2323.0
31097,155,2019-04-29,1166.0
1179,6,2019-04-29,1999.0
30293,151,2019-04-29,3167.0
21047,105,2019-04-29,793.0
18666,93,2019-04-29,2507.0
30695,153,2019-04-29,1118.0
21449,107,2019-04-29,2653.0
52403,261,2019-04-29,1625.0
77528,386,2019-04-29,1397.0
29288,146,2019-04-29,2804.0
31901,159,2019-04-29,2851.0
17460,87,2019-04-29,3230.0
14847,74,2019-04-29,2796.0
79337,395,2019-04-29,1306.0
51599,257,2019-04-29,3759.0
24464,122,2019-04-29,1973.0
1782,9,2019-04-29,2326.0
52202,260,2019-04-29,4310.0
24263,121,2019-04-29,1565.0
375,2,2019-04-29,1851.0
81548,406,2019-04-29,2534.0
62855,313,2019-04-29,940.0
20846,104,2019-04-29,2371.0
62051,309,2019-04-29,1505.0
22253,111,2019-04-29,3100.0
19439,97,2019-04-29,2159.0
47378,236,2019-04-29,1441.0
32906,164,2019-04-29,1593.0
61247,305,2019-04-29,1441.0
22052,110,2019-04-29,2730.0
71297,355,2019-04-29,2787.0
58835,293,2019-04-29,1418.0
41549,207,2019-04-29,2723.0
42755,213,2019-04-29,1795.0
18465,92,2019-04-29,5481.0
77126,384,2019-04-29,1536.0
50393,251,2019-04-29,3639.0
78131,389,2019-04-29,4097.0
28484,142,2019-04-29,2068.0
15048,75,2019-04-29,2478.0
5802,29,2019-04-29,2818.0
17058,85,2019-04-29,2768.0
22454,112,2019-04-29,3491.0
67880,338,2019-04-29,2420.0
68282,340,2019-04-29,2645.0
52001,259,2019-04-29,1244.0
61448,306,2019-04-29,2377.0
68483,341,2019-04-29,1921.0
81950,408,2019-04-29,2487.0
66674,332,2019-04-29,723.0
1581,8,2019-04-29,3755.0
78734,392,2019-04-29,3188.0
48986,244,2019-04-29,1429.0
37328,186,2019-04-29,1286.0
42152,210,2019-04-29,3826.0
64262,320,2019-04-29,782.0
50795,253,2019-04-29,1030.0
49187,245,2019-04-29,1949.0
17259,86,2019-04-29,1822.0
61850,308,2019-04-29,1933.0
50996,254,2019-04-29,3572.0
9219,46,2019-04-29,1909.0
37127,185,2019-04-29,2880.0
5601,28,2019-04-29,1619.0
64865,323,2019-04-29,3025.0
44564,222,2019-04-29,1181.0
48785,243,2019-04-29,429.0
68081,339,2019-04-29,1973.0
61649,307,2019-04-29,792.0
67679,337,2019-04-29,1126.0
19640,98,2019-04-29,1465.0
66272,330,2019-04-29,2391.0
41951,209,2019-04-29,4121.0
2586,13,2019-04-29,2986.0
10425,52,2019-04-29,3210.0
63257,315,2019-04-29,1047.0
31700,158,2019-04-29,1147.0
66071,329,2019-04-29,3527.0
68684,342,2019-04-29,2422.0
80543,401,2019-04-29,2676.0
77930,388,2019-04-29,3377.0
38534,192,2019-04-29,2578.0
21248,106,2019-04-29,3722.0
30092,150,2019-04-29,1814.0
67077,334,2019-05-06,3148.0
31701,158,2019-05-06,1195.0
75519,376,2019-05-06,1344.0
61449,306,2019-05-06,2684.0
60042,299,2019-05-06,2778.0
74514,371,2019-05-06,1423.0
26073,130,2019-05-06,3713.0
15853,79,2019-05-06,3854.0
43560,217,2019-05-06,3178.0
41751,208,2019-05-06,2601.0
14044,70,2019-05-06,1526.0
56022,279,2019-05-06,2709.0
10024,50,2019-05-06,3125.0
53811,268,2019-05-06,4262.0
24867,124,2019-05-06,1326.0
12235,61,2019-05-06,2849.0
44364,221,2019-05-06,711.0
42153,210,2019-05-06,4788.0
79137,394,2019-05-06,2463.0
23460,117,2019-05-06,4806.0
48987,244,2019-05-06,1617.0
49389,246,2019-05-06,1419.0
67881,338,2019-05-06,3112.0
30294,151,2019-05-06,3916.0
69891,348,2019-05-06,4199.0
38535,192,2019-05-06,2975.0
27078,135,2019-05-06,3625.0
21651,108,2019-05-06,1620.0
57027,284,2019-05-06,2443.0
2788,14,2019-05-06,2830.0
43359,216,2019-05-06,2609.0
73308,365,2019-05-06,837.0
52002,259,2019-05-06,1548.0
81750,407,2019-05-06,4503.0
9823,49,2019-05-06,5030.0
55821,278,2019-05-06,2914.0
9019,45,2019-05-06,4028.0
6004,30,2019-05-06,4044.0
77931,388,2019-05-06,3345.0
45168,225,2019-05-06,1268.0
67278,335,2019-05-06,1971.0
61650,307,2019-05-06,805.0
68283,340,2019-05-06,3578.0
778,4,2019-05-06,4213.0
70494,351,2019-05-06,3248.0
48183,240,2019-05-06,3114.0
54012,269,2019-05-06,2940.0
43761,218,2019-05-06,2769.0
78534,391,2019-05-06,4078.0
64464,321,2019-05-06,1946.0
175,1,2019-05-06,3615.0
73911,368,2019-05-06,2444.0
63057,314,2019-05-06,2296.0
16054,80,2019-05-06,4850.0
35118,175,2019-05-06,1853.0
77127,384,2019-05-06,1831.0
54414,271,2019-05-06,2288.0
53007,264,2019-05-06,2647.0
58032,289,2019-05-06,2715.0
65268,325,2019-05-06,2619.0
18064,90,2019-05-06,2462.0
39942,199,2019-05-06,1815.0
25671,128,2019-05-06,2561.0
30495,152,2019-05-06,1183.0
26877,134,2019-05-06,1814.0
33309,166,2019-05-06,2002.0
65067,324,2019-05-06,3094.0
47982,239,2019-05-06,2739.0
34716,173,2019-05-06,1835.0
5602,28,2019-05-06,1856.0
28083,140,2019-05-06,3417.0
65670,327,2019-05-06,2772.0
13240,66,2019-05-06,2996.0
29289,146,2019-05-06,2893.0
52203,260,2019-05-06,4916.0
15652,78,2019-05-06,7498.0
79941,398,2019-05-06,3886.0
76725,382,2019-05-06,3242.0
